ciclo,ccaa,prov,nvivi,nivel,npers,edad5,relpp1,sexo1,ncony,npadre,nmadre,rellmili,eciv1,prona1,regna1,nac1,exregna1,anore1,nforma2,rellb,edadest,cursr,ncursr2,cursnr,ncurnr2,hcurnr,rellb,trarem,ayudfa,ausent,rznotb,vincul,nuevem,ocup1,act11,situ,sp,ducon1,ducon2,ducon3,tcontm,tcontd,dren,dcom,proest,regest,parco1,parco2,horasp,horash,horase,extra,extpag,extnpg,rzdifh,traplu,ocuplu1,actplu11,sitplu,horplu,mashor,dismas,rzndish,hordes,busotr,busca,desea,fobact,nbusca,asala,embus,itbu,disp,rzndis,empant,dtant,ocupa,acta1,situa,ofemp,sidi1,sidi2,sidi3,sidac1,sidac2,mun1,prore1,repaire1,traant,aoi,cse,factorel,factorel
180,1,18,21172,2,3,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21172,2,4,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20211,
180,1,18,21173,1,1,30,1,1,2,0,0,,2,18,,1,,,S1,,17,3,,3,,,,1,,,,,,7,1,8,,1,1,,,,21,21,18,,1,,4000,4800,5600,1,800,0,17,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,16,32207,
180,1,18,21173,1,2,30,2,6,1,0,0,,2,18,,1,,,SU,,22,3,,3,,,,1,,,,,,2,8,8,,6,,1,3,,0,13,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,11,32207,
180,1,18,21173,2,3,5,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17285,
180,1,18,21173,2,4,0,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20211,
180,1,18,21174,1,1,35,1,6,2,0,0,,2,18,,1,,,SU,,24,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,5,,,,1,,1,30,,,,3,3,,,,,1,,,,9,,24292,
180,1,18,21174,1,2,35,2,1,1,0,0,,2,8,,1,,,SU,,20,3,,3,,,,1,,,,,,5,8,7,3,1,1,,,,156,156,18,,1,,3730,3730,3730,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,14,24292,
180,1,18,21174,2,3,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21174,2,4,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20211,
180,1,18,21175,1,1,45,1,1,2,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,7,5,1,,,,,,,,192,18,,1,,,4500,4500,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,7,20579,
180,1,18,21175,1,2,45,2,6,1,0,0,,2,8,,1,,,SG,,18,3,,3,,,,1,,,,,,5,5,3,,,,,,,,60,18,,1,,,4500,4500,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,8,20579,
180,1,18,21175,1,3,20,3,6,0,1,2,,1,18,,1,,,SG,,18,2,SU,1,PE,10,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,3,,,,1,,,,9,,20579,
180,1,18,21175,1,4,16,3,1,0,1,2,,1,18,,1,,,S1,,16,2,SG,2,PE,110,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,3,,,,1,,,,9,,20579,
180,1,18,21176,1,1,60,1,6,0,0,0,,3,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,5,,,,6,2,1,348,,,,3,3,5,,,,1,,,,9,,27636,
180,1,18,21177,1,1,50,1,1,2,0,0,,2,18,,1,,,SU,,23,3,,3,,,,1,,,,,,2,7,1,,,,,,,,240,18,,1,,,9999,9999,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,6,27241,
180,1,18,21177,1,2,45,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,5,,,,6,2,1,240,,,,3,3,,,,,1,,,,9,,27241,
180,1,18,21177,1,3,25,3,1,0,1,2,,1,18,,1,,,S1,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,1,,6,,,,,4,,,,2,2,1,,,,9,,27241,
180,1,18,21177,1,4,20,3,1,0,1,2,,1,18,,1,,,SU,,20,3,,3,,,,1,,,,,,0,8,7,1,6,,1,,0,5,5,30,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,18,27241,
180,1,18,21177,1,5,16,3,1,0,1,2,,1,18,,1,,,SG,,18,2,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,,9,,27241,
180,1,18,21178,1,1,35,1,1,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,7,5,1,,,,,,,,71,18,,1,,,5000,5000,,,,,6,,,,,2,,,40,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,7,24292,
180,1,18,21178,1,2,35,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,5,,,,6,,1,64,,,,3,3,,,,,1,,,,9,,24292,
180,1,18,21178,2,3,10,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17005,
180,1,18,21178,2,4,5,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17285,
180,1,18,21179,1,1,40,1,6,2,0,0,,4,18,,1,,,SU,,36,3,,3,,,,1,,,,,,0,8,7,1,1,1,,,,241,241,18,,1,,3730,3730,3730,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,18,22167,
180,1,18,21179,1,2,45,2,1,1,0,0,,4,18,,1,,,SG,,23,3,,3,,,,1,,,,,,5,8,7,1,1,1,,,,314,314,18,,1,,3730,3730,3730,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,14,22167,
180,1,18,21179,1,3,16,3,6,0,2,1,,1,18,,1,,,SG,,19,2,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,,9,,22167,
180,1,18,21179,2,4,10,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,16985,
180,1,18,21179,2,5,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21179,2,6,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20211,
180,1,18,21179,2,7,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20211,
180,1,18,21179,1,8,16,3,1,0,2,0,,1,18,,1,,,SG,,18,2,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,,9,,22167,
180,1,18,21180,1,1,50,1,1,2,0,0,,2,18,,1,,,SU,,25,3,,3,,,,1,,,,,,1,8,8,,1,1,,,,294,294,18,,1,,3730,3500,3500,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,10,19454,
180,1,18,21180,1,2,45,2,6,1,0,0,,2,18,,1,,,SU,,25,3,,3,,,,6,6,1,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,8,1,3,1,1,,1,3,5,8,8,3,3,,,2,2,1,,,,6,14,19454,
180,1,18,21180,1,3,16,3,1,0,1,2,,1,18,,1,,,SG,,14,2,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,3,,,,1,,,,9,,19454,
180,1,18,21180,2,4,5,3,1,0,1,2,,,,400,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21181,1,1,40,1,1,2,0,0,,1,28,,1,,,SP,,17,3,,3,,,,1,,,,,,3,1,8,,6,,1,6,,6,6,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,1,,,1,,1,2,1,1,,,,,,,2,3,,,1,1,1,,,,4,13,38069,
180,1,18,21181,1,2,25,2,1,1,0,0,,1,18,,1,,,SP,,23,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,66,66,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,14,38069,
180,1,18,21182,1,1,35,1,6,0,0,0,,1,18,,1,,,SP,,18,3,,3,,,,1,,,,,,5,9,8,,1,1,,,,216,216,18,,6,5,2000,2000,2000,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,3,14,30460,
180,1,18,21182,1,2,40,7,1,0,0,0,,2,18,,1,,,SU,,20,3,,3,,,,6,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,8,1,1,2,1,,1,3,8,6,8,1,3,,,2,2,1,,,,6,16,30460,
180,1,18,21183,1,1,40,1,1,2,0,0,,2,18,,1,,,SP,,17,3,,3,,,,1,,,,,,5,5,1,,,,,,,,108,18,,1,,,6000,6000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,7,24755,
180,1,18,21183,1,2,30,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,5,5,1,,,,,,,,108,18,,1,,,6000,6000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,7,24755,
180,1,18,21183,2,3,5,3,6,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17285,
180,1,18,21183,2,4,5,3,1,0,1,2,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21184,1,1,40,1,6,2,0,0,,2,18,,1,,,SG,,18,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,1,,,,6,,1,132,,,,3,3,,,,,1,,,,9,,21172,
180,1,18,21184,1,2,40,2,1,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,7,4,3,,,,,,,,240,18,,1,,,4000,4000,,,,,6,,,,,2,,,26,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,8,21172,
180,1,18,21184,2,3,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21184,2,4,5,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17285,
180,1,18,21185,1,1,40,1,6,2,0,0,,2,18,,1,,,SU,,21,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,2,8,1,,1,1,5,5,8,1,3,,,2,2,1,,,,6,13,21172,
180,1,18,21185,1,2,40,2,1,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,5,5,8,,1,1,,,,160,172,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,13,21172,
180,1,18,21185,2,3,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21185,2,4,0,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,20211,
180,1,18,21186,1,1,55,1,1,2,0,0,,2,18,,1,,,P1,,14,3,,3,,,,1,,,,,,4,0,3,,,,,,,,18,18,,1,,,9999,9999,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,2,30124,
180,1,18,21186,1,2,50,2,6,1,0,0,,2,18,,1,,,P1,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,4,6,,,,,3,3,,,,,1,,,,9,,30124,
180,1,18,21186,1,3,30,3,1,0,1,2,,1,18,,1,,,S1,,16,3,,3,,,,1,,,,,,9,0,8,,6,,3,0,,2,2,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,5,30124,
180,1,18,21186,1,4,30,3,6,0,1,2,,1,18,,1,,,S1,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,7,1,,1,12,5,9,8,4,,,,2,2,1,,,,6,14,30124,
180,1,18,21187,1,1,40,1,6,0,0,0,,1,18,,1,,,SU,,28,3,,3,,,,6,6,1,1,1,,2,8,3,,,,,,,,36,18,,1,,,4000,0,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,,,1,,,,4,6,25557,
180,1,18,21187,2,2,10,3,6,0,0,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,16985,
180,1,18,21188,1,1,50,1,6,2,0,0,,1,,350,2,350,15,P2,,12,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,0,9,9,8,1,3,,,2,2,1,,,,6,14,22167,
180,1,18,21188,1,2,60,2,1,1,0,0,,1,18,,1,,,P2,,11,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,1,53,,,,3,4,5,,,,1,,,,9,,22167,
180,1,18,21188,1,3,20,3,1,0,0,1,,1,,350,2,350,13,P2,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,1,1,,1,1,9,0,8,2,,,,2,2,1,,,,6,5,22167,
180,1,18,21189,1,1,50,1,1,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,6,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,8,1,1,1,1,,1,1,7,4,8,4,7,,,,,1,,,,6,16,20681,
180,1,18,21189,1,2,45,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,5,9,8,,1,1,,,,16,16,18,,6,5,1000,1000,1000,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,3,14,20681,
180,1,18,21189,1,3,20,3,6,0,1,2,,1,18,,1,,,SG,,18,2,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,,1,1,5,5,8,3,1,,,,,1,,,,9,,20681,
180,1,18,21189,1,4,16,3,1,0,1,2,,1,18,,1,,,S1,,16,2,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,,9,,20681,
180,1,18,21190,1,1,55,1,1,2,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,2,7,1,,1,36,,,,1,,,,2,2,1,,,,6,,21986,
180,1,18,21190,1,2,40,2,6,1,0,0,,2,18,,1,,,S1,,15,3,,3,,,,1,,,,,,9,5,8,,6,,1,2,,1,1,18,,6,5,2000,2000,2000,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,2,3,,,1,1,1,,,,3,14,21986,
180,1,18,21190,1,3,20,3,6,0,1,2,,1,18,,1,,,SU,,23,2,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,2,1,,,,,1,,,,9,,21986,
180,1,18,21190,1,4,16,3,6,0,1,2,,1,18,,1,,,SG,,18,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,2,1,,6,,,,,3,1,,,,,1,,,,5,,21986,
180,1,18,21191,1,1,65,1,6,2,0,0,,2,29,,1,,,SG,,29,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,147,,,,3,2,3,,,,1,,,,9,,22640,
180,1,18,21191,1,2,65,2,1,1,0,0,,2,11,,1,,,SP,,50,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,272,,,,,2,4,6,,,1,,,,9,,22640,
180,1,18,21191,1,3,30,3,6,0,2,1,,1,11,,1,,,SG,,18,3,,3,,,,1,,,,,,5,5,8,,6,,6,0,,4,76,18,,6,5,1800,1800,1800,6,,,,6,,,,,1,6,,20,6,,,,,,,,,,,,,,,3,3,6,,1,1,1,,,,4,14,22640,
180,1,18,21192,1,1,60,1,1,2,0,0,,2,51,,1,,,SU,,25,3,,1,PE,30,,1,,,,,,2,8,1,,,,,,,,240,18,,1,,,6000,6000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,6,,1,1,1,,,,4,6,20933,
180,1,18,21192,1,2,60,2,6,1,0,0,,2,32,,1,,,SU,,22,3,,3,,,,1,,,,,,4,8,3,,,,,,,,240,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,6,,1,1,1,,,,4,8,20933,
180,1,18,21192,1,3,20,3,1,0,1,2,,2,18,,1,,,SU,,20,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,8,,,,6,1,1,1,5,9,8,3,,7,,2,2,1,,,,9,,20933,
180,1,18,21193,1,1,45,1,6,2,0,0,,2,18,,1,,,S1,,15,3,,3,,,,6,6,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,8,1,1,3,1,,1,5,7,5,8,2,3,,,2,2,1,,,,6,16,28770,
180,1,18,21193,1,2,50,2,1,1,0,0,,2,18,,1,,,S1,,17,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,2,3,1,,1,5,6,9,8,1,,,,2,2,1,,,,6,14,28770,
180,1,18,21193,1,3,25,3,1,0,2,1,,1,18,,1,,,SU,,23,1,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,2,1,,1,14,,,,3,1,3,,2,2,1,,,,6,,28770,
180,1,18,21194,1,1,65,1,1,2,0,0,,1,23,,1,,,P1,,13,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,204,,,,3,2,3,,,,1,,,,9,,38068,
180,1,18,21194,1,2,65,2,6,1,0,0,,3,,115,3,115,10,P2,,15,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,7,,,,6,4,1,204,,,,3,2,3,,,,1,,,,9,,38068,
180,1,18,21195,1,1,65,1,6,0,0,0,,3,18,,1,,,P1,,12,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,3,5,,,,1,,,,9,,27672,
180,1,18,21196,1,1,65,1,1,0,0,0,,3,18,,1,,,AN,,,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,348,,,,,2,,,,,1,,,,9,,32239,
180,1,18,21197,1,1,55,1,6,0,0,0,,3,18,,1,,,SG,,19,3,,3,,,,1,,,,,,7,8,3,,,,,,,,36,18,,1,,,3000,3000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,5,,1,1,1,,,,4,8,18999,
180,1,18,21197,1,2,25,3,6,0,0,1,,1,18,,1,,,SU,,25,3,,3,,,,1,,,,,,9,6,8,,1,1,,,,5,5,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,14,18999,
180,1,18,21197,1,3,20,3,6,0,0,1,,1,18,,1,,,SU,,21,3,,3,,,,1,,,,,,4,8,8,,6,,1,0,,3,4,18,,6,5,2000,2000,2000,6,,,,6,,,,,1,1,,40,1,,,1,,1,1,2,1,,,,,,,3,3,,,1,1,1,,,,3,13,18999,
180,1,18,21198,1,1,50,1,6,2,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,9,5,8,,1,6,,,,7,43,18,,6,5,2000,2000,2000,6,,,,6,,,,,1,1,,40,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,3,14,20410,
180,1,18,21198,1,2,50,2,1,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,7,5,8,,1,1,,,,228,228,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,16,20410,
180,1,18,21198,1,3,16,3,1,0,2,1,,1,18,,1,,,SG,,18,2,SU,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,6,,,,6,1,1,1,5,7,8,3,1,3,,,,1,,,,9,,20410,
180,1,18,21198,2,4,10,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17005,
180,1,18,21199,1,1,50,1,1,2,0,0,,2,18,,1,,,SU,,33,3,,3,,,,1,,,,,,3,5,8,,1,1,,,,348,348,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,11,21770,
180,1,18,21199,1,2,45,2,6,1,0,0,,2,18,,1,,,SU,,26,3,,3,,,,1,,,,,,2,7,3,,,,,,,,91,18,,1,,,4000,4000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,6,21770,
180,1,18,21199,1,3,16,3,1,0,1,2,,1,18,,1,,,S1,,16,2,SG,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,6,,,,6,1,6,,,,,3,1,,,,,1,,,,9,,21770,
180,1,18,21200,1,1,40,1,6,2,0,0,,2,18,,1,,,SU,,22,3,,3,,,,1,,,,,,5,8,7,4,6,,1,3,,2,5,18,,1,,3500,3500,3000,6,,,5,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,14,21172,
180,1,18,21200,1,2,40,2,1,1,0,0,,2,18,,1,,,S1,,14,3,,3,,,,1,,,,,,8,6,8,,1,1,,,,120,120,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,16,21172,
180,1,18,21200,2,3,10,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,16985,
180,1,18,21200,2,4,5,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17796,
180,1,18,21201,1,1,65,1,6,0,0,0,,3,18,,1,,,P1,,12,3,,3,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,132,,,,,2,3,5,,,1,,,,9,,27672,
180,1,18,21202,1,1,45,1,6,2,0,0,,1,18,,1,,,SP,,18,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,5,8,1,,1,108,,,,2,3,,,2,2,1,,,,6,,16588,
180,1,18,21202,1,2,45,2,1,1,0,0,,1,8,,1,,,SU,,20,3,,3,,,,1,,,,,,3,7,1,,,,,,,,252,18,,1,,,6000,6000,,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,,,,1,1,1,,,,4,6,16588,
180,1,18,21202,2,3,10,3,1,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17005,
180,1,18,21202,2,4,5,3,6,0,2,1,,,18,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,17285,
180,1,18,21203,1,1,50,1,1,0,0,0,,1,8,,1,,,S1,,14,3,,3,,,,6,6,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,3,,,,6,3,6,,,,,3,5,,,,,1,,,,9,,39461,
180,1,18,21204,1,1,60,1,1,2,0,0,,2,18,,1,,,P2,,13,3,,3,,,,1,,,,,,7,2,8,,1,1,,,,210,365,18,,1,,4000,4000,4000,6,,,,6,,,,,3,,,,6,,,,,,,,,,,,,,,3,3,,,1,1,1,,,,4,16,26346,
